"district_no","district","nuts_id","year","var","measure","value","outlier"
"09461","Bamberg, kreisfreie Stadt","DE241",2021,"triticale","yield",NA,0
"09461","Bamberg, kreisfreie Stadt","DE241",2021,"wb","yield",NA,0
"09461","Bamberg, kreisfreie Stadt","DE241",2021,"wrape","yield",NA,0
"09461","Bamberg, kreisfreie Stadt","DE241",2021,"ww","yield",NA,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1979,"ArabLand","area",1744,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1979,"district","area",6689,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1979,"grain_maize","area",6,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1979,"grain_maize","yield",6.2,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1979,"oats","area",135,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1979,"oats","yield",2.77,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1979,"potat_tot","area",46,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1979,"potat_tot","yield",30.14,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1979,"rye","area",80,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1979,"rye","yield",2.79,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1979,"sb","area",478,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1979,"sb","yield",3.08,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1979,"silage_maize","area",215,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1979,"silage_maize","yield",50.01,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1979,"sugarbeet","area",18,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1979,"sugarbeet","yield",45,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1979,"wb","area",163,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1979,"wb","yield",3.81,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1979,"wrape","area",35,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1979,"wrape","yield",1.91,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1979,"ww","area",308,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1979,"ww","yield",4.04,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1980,"ArabLand","area",1714.25,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1980,"district","area",6689,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1980,"grain_maize","yield",4.14,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1980,"oats","yield",4.64,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1980,"potat_tot","yield",27.2391304347826,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1980,"rye","yield",4.36,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1980,"sb","yield",3.48,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1980,"silage_maize","yield",30,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1980,"sugarbeet","yield",43.22,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1980,"wb","yield",5.94,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1980,"wrape","yield",2.4,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1980,"ww","yield",6,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1981,"ArabLand","area",1684.5,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1981,"district","area",6689,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1981,"grain_maize","yield",4.4,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1981,"oats","yield",3.26,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1981,"potat_tot","yield",24.1095652173913,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1981,"rye","yield",2.97,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1981,"sb","yield",3.11,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1981,"silage_maize","yield",44.71,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1981,"sugarbeet","yield",45.52,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1981,"wb","yield",3.82,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1981,"wrape","yield",2.32,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1981,"ww","yield",4.1,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1982,"ArabLand","area",1654.75,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1982,"district","area",6689,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1982,"grain_maize","yield",4.7,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1982,"oats","yield",4.15,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1982,"potat_tot","yield",27.9584782608696,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1982,"rye","yield",3.93,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1982,"sb","yield",3.12,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1982,"silage_maize","yield",52,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1982,"sugarbeet","yield",46.01,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1982,"wb","yield",4.3,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1982,"wrape","yield",2.9,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1982,"ww","yield",4.95,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1983,"ArabLand","area",1625,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1983,"district","area",6689,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1983,"grain_maize","area",17,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1983,"grain_maize","yield",5.02,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1983,"oats","area",68,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1983,"oats","yield",3.12,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1983,"potat_tot","area",28,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1983,"potat_tot","yield",18.1323450361447,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1983,"rye","area",90,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1983,"rye","yield",4.05,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1983,"sb","area",361,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1983,"sb","yield",2.51,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1983,"silage_maize","area",251,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1983,"silage_maize","yield",39.22,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1983,"sugarbeet","area",12,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1983,"sugarbeet","yield",37.97,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1983,"wb","area",232,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1983,"wb","yield",4.44,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1983,"wrape","area",66,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1983,"wrape","yield",2.62,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1983,"ww","area",284,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1983,"ww","yield",4.81,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1984,"ArabLand","area",1629.5,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1984,"district","area",6689,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1984,"grain_maize","yield",4.97,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1984,"oats","yield",5.38,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1984,"potat_tot","yield",31.6779289490451,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1984,"rye","yield",5.32,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1984,"sb","yield",4.77,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1984,"silage_maize","yield",44.77,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1984,"sugarbeet","yield",45.08,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1984,"wb","yield",5.86,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1984,"wrape","yield",3.41,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1984,"ww","yield",7.45,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1985,"ArabLand","area",1634,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1985,"district","area",6689,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1985,"grain_maize","yield",6.03,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1985,"oats","yield",6.08,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1985,"potat_tot","yield",33.2003432793135,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1985,"rye","yield",6.39,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1985,"sb","yield",5.38,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1985,"silage_maize","yield",47.05,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1985,"sugarbeet","yield",45.21,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1985,"wb","yield",5.67,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1985,"wrape","yield",3.2,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1985,"ww","yield",7.21,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1986,"ArabLand","area",1638.5,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1986,"district","area",6689,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1986,"grain_maize","yield",6.29,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1986,"oats","yield",3.9,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1986,"potat_tot","yield",29.3747893212033,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1986,"rye","yield",4.61,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1986,"sb","yield",3.74,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1986,"silage_maize","yield",49.03,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1986,"sugarbeet","yield",54.68,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1986,"wb","yield",4.37,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1986,"wrape","yield",3.35,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1986,"ww","yield",5.78,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1987,"ArabLand","area",1643,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1987,"district","area",6689,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1987,"grain_maize","area",26,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1987,"grain_maize","yield",4.92,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1987,"oats","area",73,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1987,"oats","yield",3.28,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1987,"potat_tot","area",NA,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1987,"potat_tot","yield",19.9847826086956,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1987,"rye","area",NA,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1987,"rye","yield",2.75,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1987,"sb","area",232,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1987,"sb","yield",2.87,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1987,"silage_maize","area",283,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1987,"silage_maize","yield",35.05,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1987,"sugarbeet","area",NA,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1987,"sugarbeet","yield",41.07,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1987,"wb","area",261,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1987,"wb","yield",3.77,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1987,"wrape","area",NA,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1987,"wrape","yield",3.25,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1987,"ww","area",298,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1987,"ww","yield",4.36,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1988,"ArabLand","area",1640.5,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1988,"district","area",6689,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1988,"grain_maize","yield",7.52,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1988,"oats","yield",3.14,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1988,"potat_tot","yield",36.435652173913,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1988,"rye","yield",4.3,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1988,"sb","yield",3.67,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1988,"silage_maize","yield",49.71,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1988,"sugarbeet","yield",43.3,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1988,"wb","yield",5.12,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1988,"wrape","yield",3.04,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1988,"ww","yield",5.75,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1989,"ArabLand","area",1638,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1989,"district","area",6689,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1989,"grain_maize","yield",7.52,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1989,"oats","yield",3.1,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1989,"potat_tot","yield",33.0217391304348,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1989,"rye","yield",3.72,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1989,"sb","yield",3.63,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1989,"silage_maize","yield",49.95,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1989,"sugarbeet","yield",49.61,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1989,"wb","yield",5.99,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1989,"wrape","yield",3.18,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1989,"ww","yield",5.12,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1990,"ArabLand","area",1635.5,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1990,"district","area",6689,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1990,"grain_maize","yield",7.02,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1990,"oats","yield",4.43,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1990,"potat_tot","yield",28.0845652173913,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1990,"rye","yield",4.55,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1990,"sb","yield",4.46,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1990,"silage_maize","yield",46.2,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1990,"sugarbeet","yield",50.48,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1990,"wb","yield",5.46,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1990,"wrape","yield",3.19,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1990,"ww","yield",5.32,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1991,"ArabLand","area",1633,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1991,"district","area",6689,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1991,"grain_maize","area",17,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1991,"grain_maize","yield",7.46,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1991,"oats","area",58,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1991,"oats","yield",3.9,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1991,"potat_tot","area",12,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1991,"potat_tot","yield",23.7347826086957,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1991,"rye","area",NA,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1991,"rye","yield",4.3,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1991,"sb","area",302,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1991,"sb","yield",4.31,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1991,"silage_maize","area",270,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1991,"silage_maize","yield",41.04,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1991,"sugarbeet","area",NA,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1991,"sugarbeet","yield",43.09,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1991,"wb","area",226,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1991,"wb","yield",4.63,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1991,"wrape","area",NA,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1991,"wrape","yield",3.71,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1991,"ww","area",256,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1991,"ww","yield",6.18,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1992,"ArabLand","area",1668.75,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1992,"district","area",6689,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1992,"grain_maize","yield",6.52,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1992,"oats","yield",3.08,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1992,"potat_tot","yield",36.1880434782609,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1992,"rye","yield",4.47,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1992,"sb","yield",3.36,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1992,"silage_maize","yield",46.4,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1992,"sugarbeet","yield",51.21,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1992,"wb","yield",5.59,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1992,"wrape","yield",2.43,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1992,"ww","yield",5.51,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1993,"ArabLand","area",1704.5,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1993,"district","area",6689,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1993,"grain_maize","yield",7.16,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1993,"oats","yield",4.67,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1993,"potat_tot","yield",35.9128260869565,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1993,"rye","yield",4.72,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1993,"sb","yield",4.11,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1993,"silage_maize","yield",52.21,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1993,"sugarbeet","yield",53.5,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1993,"wb","yield",5.2,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1993,"wrape","yield",2.54,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1993,"ww","yield",5.56,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1994,"ArabLand","area",1740.25,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1994,"district","area",6689,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1994,"grain_maize","yield",6.21,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1994,"oats","yield",3.67,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1994,"potat_tot","yield",28.3728260869565,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1994,"rye","yield",4.72,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1994,"sb","yield",3.79,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1994,"silage_maize","yield",42.45,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1994,"sugarbeet","yield",47.83,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1994,"wb","yield",5.2,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1994,"wrape","yield",2.51,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1994,"ww","yield",5.38,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1995,"ArabLand","area",1776,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1995,"district","area",6689,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1995,"grain_maize","area",NA,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1995,"grain_maize","yield",6.45,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1995,"oats","area",NA,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1995,"oats","yield",NA,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1995,"potat_tot","area",16,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1995,"potat_tot","yield",24.89,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1995,"rye","area",51,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1995,"rye","yield",4.15,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1995,"sb","area",169,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1995,"sb","yield",3.46,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1995,"silage_maize","area",NA,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1995,"silage_maize","yield",NA,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1995,"sugarbeet","area",28,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1995,"sugarbeet","yield",49.68,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1995,"wb","area",238,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1995,"wb","yield",4.65,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1995,"wrape","area",205,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1995,"wrape","yield",2.8,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1995,"ww","area",313,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1995,"ww","yield",4.83,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1996,"ArabLand","area",1804.5,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1996,"district","area",6689,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1996,"grain_maize","yield",7.43,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1996,"oats","yield",4.74,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1996,"potat_tot","yield",36.674347826087,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1996,"rye","yield",4.9,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1996,"sb","yield",4.19,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1996,"silage_maize","yield",49.62,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1996,"sugarbeet","yield",54.6,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1996,"wb","yield",4.65,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1996,"wrape","yield",2.43,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1996,"ww","yield",5.9,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1997,"ArabLand","area",1833,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1997,"district","area",6689,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1997,"grain_maize","yield",7.4,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1997,"oats","yield",4.87,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1997,"potat_tot","yield",35.0784782608696,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1997,"rye","yield",4.51,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1997,"sb","yield",4.23,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1997,"silage_maize","yield",47.2,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1997,"sugarbeet","yield",47.65,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1997,"wb","yield",5.22,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1997,"wrape","yield",2.99,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1997,"ww","yield",5.7,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1998,"ArabLand","area",1861.5,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1998,"district","area",6689,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1998,"grain_maize","yield",7.43,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1998,"oats","yield",4.65,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1998,"potat_tot","yield",34.9354347826087,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1998,"rye","yield",5.11,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1998,"sb","yield",4.63,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1998,"silage_maize","yield",50.92,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1998,"sugarbeet","yield",52.56,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1998,"wb","yield",5.13,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1998,"wrape","yield",3.32,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1998,"ww","yield",6.43,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1999,"ArabLand","area",1890,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1999,"district","area",6689,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1999,"grain_maize","area",NA,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1999,"grain_maize","yield",7.58489937926805,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1999,"oats","area",63,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1999,"oats","yield",4.67,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1999,"potat_tot","area",9,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1999,"potat_tot","yield",29.87,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1999,"rye","area",23.46,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1999,"rye","yield",4.92,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1999,"sb","area",180,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1999,"sb","yield",4.26,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1999,"silage_maize","area",294,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1999,"silage_maize","yield",50.51,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1999,"sugarbeet","area",38,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1999,"sugarbeet","yield",58.47,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1999,"triticale","area",70,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1999,"triticale","yield",6.11,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1999,"wb","area",244,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1999,"wb","yield",5.21,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1999,"wrape","area",234.31,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1999,"wrape","yield",3.14,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1999,"ww","area",269.86,0
"09462","Bayreuth, kreisfreie Stadt","DE242",1999,"ww","yield",6.26,0
"09462","Bayreuth, kreisfreie Stadt","DE242",2000,"ArabLand","area",1912,0
"09462","Bayreuth, kreisfreie Stadt","DE242",2000,"district","area",6689,0
"09462","Bayreuth, kreisfreie Stadt","DE242",2000,"grain_maize","yield",7.55,0
"09462","Bayreuth, kreisfreie Stadt","DE242",2000,"oats","yield",3.94,0
"09462","Bayreuth, kreisfreie Stadt","DE242",2000,"potat_tot","yield",36.55,0
"09462","Bayreuth, kreisfreie Stadt","DE242",2000,"rye","yield",3.78,0
"09462","Bayreuth, kreisfreie Stadt","DE242",2000,"sb","yield",3.6,0
"09462","Bayreuth, kreisfreie Stadt","DE242",2000,"silage_maize","yield",50.25,0
