district_no,year,yield,avg_elevation,avg_soil_pawc,pflanzliche_erzeugung_lag1,zuckerrben_lag1,dngemittel_Q1_lag1,dngemittel_Q2_lag1,dngemittel_Q3_lag1,dngemittel_Q4_lag1,energie_und_schmierstoffe_Q1_lag1,energie_und_schmierstoffe_Q2_lag1,energie_und_schmierstoffe_Q3_lag1,energie_und_schmierstoffe_Q4_lag1,pflanzenschutzmittel_Q1_lag1,pflanzenschutzmittel_Q2_lag1,pflanzenschutzmittel_Q3_lag1,pflanzenschutzmittel_Q4_lag1,saat_und_pflanzgut_Q1_lag1,saat_und_pflanzgut_Q2_lag1,saat_und_pflanzgut_Q3_lag1,saat_und_pflanzgut_Q4_lag1,winter_temp_anomaly,winter_precip_anomaly,forecasted_temp_anomaly,forecasted_precip_anomaly
5334,2021,86.27,307.8268428732844,66.01130205590341,100.0,100.0,103.7,101.1,95.4,99.8,113.2,94.1,97.6,95.1,99.6,99.9,99.8,100.8,99.3,99.7,100.5,100.6,-0.1666505564736437,0.12607644645755745,0.32066548365970454,4.2622542148442946e-07
5358,2017,90.59,172.0221120671608,51.23521929115644,92.6,111.4,100.5,98.5,92.2,92.0,90.5,94.2,96.2,100.4,97.0,97.0,97.0,97.9,95.4,96.8,95.3,94.7,-1.9506430542783952,-0.5324631929397583,0.5105565746251507,1.1890339706852475e-06
5358,2018,57.25,172.0221120671608,51.23521929115644,93.1,96.7,93.4,96.4,93.4,93.6,102.9,102.7,98.7,102.5,98.8,99.5,99.5,99.4,96.6,96.5,95.9,96.7,-0.9646973463469799,0.02511274814605713,-0.11119078517695981,4.7207931348155647e-07
5358,2019,76.73,172.0221120671608,51.23521929115644,102.7,95.4,96.0,96.8,95.7,99.2,105.5,106.1,108.8,116.1,100.0,99.6,98.6,98.3,96.5,97.8,98.9,98.9,0.09332624302528163,-0.05879324674606323,0.7443423038870872,1.9097653655780893e-06
5358,2020,72.21,172.0221120671608,51.23521929115644,101.9,90.0,100.9,102.6,103.2,103.9,108.9,111.8,110.5,111.0,98.7,98.9,99.2,99.6,100.1,102.5,99.7,99.7,0.2674568666398619,0.3862982988357544,0.7351171080113665,-1.1775236467530046e-08
5358,2021,84.88,172.0221120671608,51.23521929115644,100.0,100.0,103.7,101.1,95.4,99.8,113.2,94.1,97.6,95.1,99.6,99.9,99.8,100.8,99.3,99.7,100.5,100.6,-0.23052871373502795,0.15251684188842773,0.32248975761885923,4.053395481840547e-07
5362,2017,89.15,87.39634517987913,46.73351601428842,92.6,111.4,100.5,98.5,92.2,92.0,90.5,94.2,96.2,100.4,97.0,97.0,97.0,97.9,95.4,96.8,95.3,94.7,-1.9117752841362228,-0.5332661867141724,0.5156632132128232,1.2496856546527815e-06
5362,2018,68.01,87.39634517987913,46.73351601428842,93.1,96.7,93.4,96.4,93.4,93.6,102.9,102.7,98.7,102.5,98.8,99.5,99.5,99.4,96.6,96.5,95.9,96.7,-0.9362232989209777,0.03387022018432617,-0.11082475009257446,3.95804313623348e-07
5362,2019,77.53,87.39634517987913,46.73351601428842,102.7,95.4,96.0,96.8,95.7,99.2,105.5,106.1,108.8,116.1,100.0,99.6,98.6,98.3,96.5,97.8,98.9,98.9,0.12216070470617985,-0.06683951616287231,0.749853881677488,1.934308672737611e-06
5362,2020,88.88,87.39634517987913,46.73351601428842,101.9,90.0,100.9,102.6,103.2,103.9,108.9,111.8,110.5,111.0,98.7,98.9,99.2,99.6,100.1,102.5,99.7,99.7,0.2737170265632752,0.40634965896606445,0.7423873243786773,-2.7531811578638085e-08
5362,2021,93.86,87.39634517987913,46.73351601428842,100.0,100.0,103.7,101.1,95.4,99.8,113.2,94.1,97.6,95.1,99.6,99.9,99.8,100.8,99.3,99.7,100.5,100.6,-0.2456010332847555,0.14470160007476807,0.32622111352812055,3.8960506665958715e-07
5366,2017,83.11,400.8587965279651,62.31806896521423,92.6,111.4,100.5,98.5,92.2,92.0,90.5,94.2,96.2,100.4,97.0,97.0,97.0,97.9,95.4,96.8,95.3,94.7,-1.9873969392941244,-0.5407899425836669,0.5104340569580557,1.2200606492283114e-06
5366,2018,50.66,400.8587965279651,62.31806896521423,93.1,96.7,93.4,96.4,93.4,93.6,102.9,102.7,98.7,102.5,98.8,99.5,99.5,99.4,96.6,96.5,95.9,96.7,-1.048815185522056,0.038833867800209476,-0.09633852544230649,6.753407272270697e-07
5366,2019,65.94,400.8587965279651,62.31806896521423,102.7,95.4,96.0,96.8,95.7,99.2,105.5,106.1,108.8,116.1,100.0,99.6,98.6,98.3,96.5,97.8,98.9,98.9,0.1530178893756896,-0.02800941842019197,0.7550257557961062,2.1139072057372172e-06
5366,2020,64.62,400.8587965279651,62.31806896521423,101.9,90.0,100.9,102.6,103.2,103.9,108.9,111.8,110.5,111.0,98.7,98.9,99.2,99.6,100.1,102.5,99.7,99.7,0.3239052476395763,0.35885208641677163,0.7456244297186195,2.386972634023764e-07
5366,2021,79.5,400.8587965279651,62.31806896521423,100.0,100.0,103.7,101.1,95.4,99.8,113.2,94.1,97.6,95.1,99.6,99.9,99.8,100.8,99.3,99.7,100.5,100.6,-0.22132979283223908,0.1480965314664455,0.3414784944977471,3.906357537643804e-07
5370,2017,85.34,72.57404322677954,43.13673419738953,92.6,111.4,100.5,98.5,92.2,92.0,90.5,94.2,96.2,100.4,97.0,97.0,97.0,97.9,95.4,96.8,95.3,94.7,-1.89350672998937,-0.5262082622483233,0.5060744843476972,1.1612840405978775e-06
5370,2018,72.54,72.57404322677954,43.13673419738953,93.1,96.7,93.4,96.4,93.4,93.6,102.9,102.7,98.7,102.5,98.8,99.5,99.5,99.4,96.6,96.5,95.9,96.7,-0.9310522817082285,0.03979891565289646,-0.13535655948249053,3.7433881921231035e-07
5370,2019,75.87,72.57404322677954,43.13673419738953,102.7,95.4,96.0,96.8,95.7,99.2,105.5,106.1,108.8,116.1,100.0,99.6,98.6,98.3,96.5,97.8,98.9,98.9,0.07218536570149403,-0.05078359117706265,0.7324621394040063,1.7816809924937735e-06
5370,2020,88.64,72.57404322677954,43.13673419738953,101.9,90.0,100.9,102.6,103.2,103.9,108.9,111.8,110.5,111.0,98.7,98.9,99.2,99.6,100.1,102.5,99.7,99.7,0.2652415594204986,0.38071390859733184,0.7206661345235632,-2.489878079998576e-07
5370,2021,84.49,72.57404322677954,43.13673419738953,100.0,100.0,103.7,101.1,95.4,99.8,113.2,94.1,97.6,95.1,99.6,99.9,99.8,100.8,99.3,99.7,100.5,100.6,-0.22736227001831527,0.13590517145406386,0.3004114004054439,4.2264085062463417e-07
5382,2017,86.72,171.6456726666031,57.84951835677244,92.6,111.4,100.5,98.5,92.2,92.0,90.5,94.2,96.2,100.4,97.0,97.0,97.0,97.9,95.4,96.8,95.3,94.7,-2.0232596839592114,-0.5171186380791418,0.5209783986146052,1.3667333481760001e-06
5382,2018,46.43,171.6456726666031,57.84951835677244,93.1,96.7,93.4,96.4,93.4,93.6,102.9,102.7,98.7,102.5,98.8,99.5,99.5,99.4,96.6,96.5,95.9,96.7,-0.9317497947623741,0.039716580078556926,-0.0995906628523475,4.94221627953796e-07
5382,2019,65.63,171.6456726666031,57.84951835677244,102.7,95.4,96.0,96.8,95.7,99.2,105.5,106.1,108.8,116.1,100.0,99.6,98.6,98.3,96.5,97.8,98.9,98.9,0.169850476118765,-0.03680278305952282,0.7682809261917845,2.119797451272728e-06
5382,2020,56.73,171.6456726666031,57.84951835677244,101.9,90.0,100.9,102.6,103.2,103.9,108.9,111.8,110.5,111.0,98.7,98.9,99.2,99.6,100.1,102.5,99.7,99.7,0.33819630656078836,0.3755573058851475,0.7608145994969341,1.5364098101117345e-07
5382,2021,90.45,171.6456726666031,57.84951835677244,100.0,100.0,103.7,101.1,95.4,99.8,113.2,94.1,97.6,95.1,99.6,99.9,99.8,100.8,99.3,99.7,100.5,100.6,-0.2830913124349751,0.09556580143262763,0.34726671404721154,3.633587420948789e-07
5554,2017,86.0,52.380458202545015,41.98573116093186,92.6,111.4,100.5,98.5,92.2,92.0,90.5,94.2,96.2,100.4,97.0,97.0,97.0,97.9,95.4,96.8,95.3,94.7,-2.042411743858363,-0.49544659950984404,0.5296257457301755,1.3279276484100674e-06
5554,2018,48.1,52.380458202545015,41.98573116093186,93.1,96.7,93.4,96.4,93.4,93.6,102.9,102.7,98.7,102.5,98.8,99.5,99.5,99.4,96.6,96.5,95.9,96.7,-0.9667039844544296,0.06046155753920244,-0.20796290695578615,2.780261304609071e-07
5554,2019,47.62,52.380458202545015,41.98573116093186,102.7,95.4,96.0,96.8,95.7,99.2,105.5,106.1,108.8,116.1,100.0,99.6,98.6,98.3,96.5,97.8,98.9,98.9,0.1514724220132475,-0.12077444006720975,0.7151830255115715,2.2703257891225745e-06
5554,2020,76.94,52.380458202545015,41.98573116093186,101.9,90.0,100.9,102.6,103.2,103.9,108.9,111.8,110.5,111.0,98.7,98.9,99.2,99.6,100.1,102.5,99.7,99.7,0.38935915542227584,0.2579616264355594,0.7343123012811007,-5.321656898138031e-07
5554,2021,87.92,52.380458202545015,41.98573116093186,100.0,100.0,103.7,101.1,95.4,99.8,113.2,94.1,97.6,95.1,99.6,99.9,99.8,100.8,99.3,99.7,100.5,100.6,-0.3872040551841046,0.16681784954897444,0.26663277764788684,4.7405590976395414e-07
5566,2017,52.6,60.48607477092469,47.07922651899528,92.6,111.4,100.5,98.5,92.2,92.0,90.5,94.2,96.2,100.4,97.0,97.0,97.0,97.9,95.4,96.8,95.3,94.7,-2.1387969544798895,-0.5127471685409546,0.5396596924323768,1.3889647030044619e-06
5566,2019,49.93,60.48607477092469,47.07922651899528,102.7,95.4,96.0,96.8,95.7,99.2,105.5,106.1,108.8,116.1,100.0,99.6,98.6,98.3,96.5,97.8,98.9,98.9,0.2162493646112152,-0.11932194232940674,0.7166570564887077,2.2253903713441696e-06
5754,2018,66.47,91.19454333545588,48.81886725992208,93.1,96.7,93.4,96.4,93.4,93.6,102.9,102.7,98.7,102.5,98.8,99.5,99.5,99.4,96.6,96.5,95.9,96.7,-1.025475741265257,0.10509800910949707,-0.17560910928617887,4.6412959647092187e-07
5754,2020,63.58,91.19454333545588,48.81886725992208,101.9,90.0,100.9,102.6,103.2,103.9,108.9,111.8,110.5,111.0,98.7,98.9,99.2,99.6,100.1,102.5,99.7,99.7,0.4558746486175069,0.26899611949920654,0.793928630254846,-7.637173122025003e-07
5754,2021,64.53,91.19454333545588,48.81886725992208,100.0,100.0,103.7,101.1,95.4,99.8,113.2,94.1,97.6,95.1,99.6,99.9,99.8,100.8,99.3,99.7,100.5,100.6,-0.3879394243515954,0.12729239463806152,0.31539577901125504,2.471931714121605e-07
5758,2017,84.45,108.55503905963828,55.57771491542452,92.6,111.4,100.5,98.5,92.2,92.0,90.5,94.2,96.2,100.4,97.0,97.0,97.0,97.9,95.4,96.8,95.3,94.7,-2.13243829487036,-0.5351172481537992,0.5579608436558223,1.4072321979905276e-06
5758,2018,78.53,108.55503905963828,55.57771491542452,93.1,96.7,93.4,96.4,93.4,93.6,102.9,102.7,98.7,102.5,98.8,99.5,99.5,99.4,96.6,96.5,95.9,96.7,-1.0383895167937458,0.08908702943605333,-0.1961914497652489,3.949508024029791e-07
5758,2019,74.18,108.55503905963828,55.57771491542452,102.7,95.4,96.0,96.8,95.7,99.2,105.5,106.1,108.8,116.1,100.0,99.6,98.6,98.3,96.5,97.8,98.9,98.9,0.2261279431076352,-0.10013559145461384,0.7499059638573531,1.9434251808423507e-06
5758,2020,94.39,108.55503905963828,55.57771491542452,101.9,90.0,100.9,102.6,103.2,103.9,108.9,111.8,110.5,111.0,98.7,98.9,99.2,99.6,100.1,102.5,99.7,99.7,0.522270336608923,0.285855877021458,0.8027144549506442,-8.928772642945502e-07
5758,2021,85.55,108.55503905963828,55.57771491542452,100.0,100.0,103.7,101.1,95.4,99.8,113.2,94.1,97.6,95.1,99.6,99.9,99.8,100.8,99.3,99.7,100.5,100.6,-0.3870174403973298,0.12042385288900566,0.30957161448841547,1.4834917326372132e-07
5762,2017,98.24,230.2836498008996,61.2674786619333,92.6,111.4,100.5,98.5,92.2,92.0,90.5,94.2,96.2,100.4,97.0,97.0,97.0,97.9,95.4,96.8,95.3,94.7,-2.2130213746055616,-0.5629736840618866,0.5602090259609324,1.3150180394669515e-06
5762,2018,63.75,230.2836498008996,61.2674786619333,93.1,96.7,93.4,96.4,93.4,93.6,102.9,102.7,98.7,102.5,98.8,99.5,99.5,99.4,96.6,96.5,95.9,96.7,-0.9810663845687527,0.08624753194273388,-0.15373625364893267,6.126376555472843e-07
5762,2019,81.5,230.2836498008996,61.2674786619333,102.7,95.4,96.0,96.8,95.7,99.2,105.5,106.1,108.8,116.1,100.0,99.6,98.6,98.3,96.5,97.8,98.9,98.9,0.228329319342365,-0.03605465453140008,0.7855971094627305,1.7036920171233806e-06
5762,2020,85.14,230.2836498008996,61.2674786619333,101.9,90.0,100.9,102.6,103.2,103.9,108.9,111.8,110.5,111.0,98.7,98.9,99.2,99.6,100.1,102.5,99.7,99.7,0.49218495697923853,0.2632327855071025,0.8155371197116758,-6.288779373934486e-07
5762,2021,81.94,230.2836498008996,61.2674786619333,100.0,100.0,103.7,101.1,95.4,99.8,113.2,94.1,97.6,95.1,99.6,99.9,99.8,100.8,99.3,99.7,100.5,100.6,-0.4399663572253919,0.1304902835305384,0.3451928680274479,1.0946796539246463e-07
5766,2017,76.29,195.0615252904903,67.58305823046362,92.6,111.4,100.5,98.5,92.2,92.0,90.5,94.2,96.2,100.4,97.0,97.0,97.0,97.9,95.4,96.8,95.3,94.7,-2.177890629327501,-0.5507863759994507,0.5611990367418533,1.5210685993366402e-06
5766,2018,69.29,195.0615252904903,67.58305823046362,93.1,96.7,93.4,96.4,93.4,93.6,102.9,102.7,98.7,102.5,98.8,99.5,99.5,99.4,96.6,96.5,95.9,96.7,-1.0480329956128525,0.08564424514770508,-0.1747360890193309,5.264982185441665e-07
5766,2019,78.07,195.0615252904903,67.58305823046362,102.7,95.4,96.0,96.8,95.7,99.2,105.5,106.1,108.8,116.1,100.0,99.6,98.6,98.3,96.5,97.8,98.9,98.9,0.24197941408757526,-0.043971240520477295,0.7701411341783525,1.7993614705281338e-06
5766,2020,86.25,195.0615252904903,67.58305823046362,101.9,90.0,100.9,102.6,103.2,103.9,108.9,111.8,110.5,111.0,98.7,98.9,99.2,99.6,100.1,102.5,99.7,99.7,0.5254126867935829,0.2566819190979004,0.8166451185220069,-8.652557023140965e-07
5766,2021,84.65,195.0615252904903,67.58305823046362,100.0,100.0,103.7,101.1,95.4,99.8,113.2,94.1,97.6,95.1,99.6,99.9,99.8,100.8,99.3,99.7,100.5,100.6,-0.3771356002059451,0.11558389663696289,0.32957971973392297,1.2118994605000968e-07
5974,2017,91.31,184.8455356969452,63.28052138138053,92.6,111.4,100.5,98.5,92.2,92.0,90.5,94.2,96.2,100.4,97.0,97.0,97.0,97.9,95.4,96.8,95.3,94.7,-2.0936101514374257,-0.5434990717375109,0.5420366194240831,1.4777794867191498e-06
5974,2018,76.73,184.8455356969452,63.28052138138053,93.1,96.7,93.4,96.4,93.4,93.6,102.9,102.7,98.7,102.5,98.8,99.5,99.5,99.4,96.6,96.5,95.9,96.7,-1.0651924780356286,0.10326505906744389,-0.15326826326726178,4.550588914921159e-07
5974,2019,82.92,184.8455356969452,63.28052138138053,102.7,95.4,96.0,96.8,95.7,99.2,105.5,106.1,108.8,116.1,100.0,99.6,98.6,98.3,96.5,97.8,98.9,98.9,0.1579482156237264,0.06433180621986319,0.7563546544528561,2.1438718403131212e-06
5974,2020,86.72,184.8455356969452,63.28052138138053,101.9,90.0,100.9,102.6,103.2,103.9,108.9,111.8,110.5,111.0,98.7,98.9,99.2,99.6,100.1,102.5,99.7,99.7,0.4848695601169124,0.27474138464882797,0.7818146603057132,-4.4816807786452167e-07
5974,2021,86.45,184.8455356969452,63.28052138138053,100.0,100.0,103.7,101.1,95.4,99.8,113.2,94.1,97.6,95.1,99.6,99.9,99.8,100.8,99.3,99.7,100.5,100.6,-0.39234007931129444,0.08807372722052434,0.3273581523812195,3.0550585077969607e-07
5978,2020,76.5,98.65422229152692,54.21490373855284,101.9,90.0,100.9,102.6,103.2,103.9,108.9,111.8,110.5,111.0,98.7,98.9,99.2,99.6,100.1,102.5,99.7,99.7,0.37594390540570777,0.35308051109313965,0.764241594227118,-3.8567794045876526e-07
6414,2021,90.33,209.4923269980455,52.72598136375322,100.0,100.0,103.7,101.1,95.4,99.8,113.2,94.1,97.6,95.1,99.6,99.9,99.8,100.8,99.3,99.7,100.5,100.6,-0.5025635799454767,0.16795450211016524,0.38828027570743817,4.2525417253914205e-07
6431,2019,84.83,228.5186488360849,52.46739927321287,102.7,95.4,96.0,96.8,95.7,99.2,105.5,106.1,108.8,116.1,100.0,99.6,98.6,98.3,96.5,97.8,98.9,98.9,0.21758551093352782,-0.04755196203977324,0.8502794135820069,1.2147914163679225e-06
6432,2017,88.3,189.481084601446,51.88960179488917,92.6,111.4,100.5,98.5,92.2,92.0,90.5,94.2,96.2,100.4,97.0,97.0,97.0,97.9,95.4,96.8,95.3,94.7,-2.1488194345720215,-0.5754899382591248,0.5334517531353492,1.551720160935119e-06
6432,2018,57.0,189.481084601446,51.88960179488917,93.1,96.7,93.4,96.4,93.4,93.6,102.9,102.7,98.7,102.5,98.8,99.5,99.5,99.4,96.6,96.5,95.9,96.7,-0.8187218833000524,0.23369669914245605,-0.03830800032296166,1.2234415677558428e-06
6432,2019,81.78,189.481084601446,51.88960179488917,102.7,95.4,96.0,96.8,95.7,99.2,105.5,106.1,108.8,116.1,100.0,99.6,98.6,98.3,96.5,97.8,98.9,98.9,0.24328895052851596,-0.08621072769165039,0.8551907794410238,1.1063946846748099e-06
6432,2020,71.79,189.481084601446,51.88960179488917,101.9,90.0,100.9,102.6,103.2,103.9,108.9,111.8,110.5,111.0,98.7,98.9,99.2,99.6,100.1,102.5,99.7,99.7,0.4650225984459606,0.2710028886795044,0.8428377702289983,3.9103728080604176e-07
6432,2021,80.09,189.481084601446,51.88960179488917,100.0,100.0,103.7,101.1,95.4,99.8,113.2,94.1,97.6,95.1,99.6,99.9,99.8,100.8,99.3,99.7,100.5,100.6,-0.5192417380585432,0.09694099426269531,0.40034136517644586,4.099208298449854e-07
6433,2017,88.72,92.4125293783346,43.40426238206409,92.6,111.4,100.5,98.5,92.2,92.0,90.5,94.2,96.2,100.4,97.0,97.0,97.0,97.9,95.4,96.8,95.3,94.7,-2.090425324324087,-0.5975407337374559,0.5309813607328275,1.6235405462389913e-06
6433,2018,70.7,92.4125293783346,43.40426238206409,93.1,96.7,93.4,96.4,93.4,93.6,102.9,102.7,98.7,102.5,98.8,99.5,99.5,99.4,96.6,96.5,95.9,96.7,-0.7638869867680231,0.2536342260779177,-0.04117369879366183,1.162188058818618e-06
6433,2019,80.37,92.4125293783346,43.40426238206409,102.7,95.4,96.0,96.8,95.7,99.2,105.5,106.1,108.8,116.1,100.0,99.6,98.6,98.3,96.5,97.8,98.9,98.9,0.26053943960577064,-0.17882513824689603,0.8590031276837456,1.1448812252032206e-06
6433,2020,71.53,92.4125293783346,43.40426238206409,101.9,90.0,100.9,102.6,103.2,103.9,108.9,111.8,110.5,111.0,98.7,98.9,99.2,99.6,100.1,102.5,99.7,99.7,0.41789990767997703,0.28376674392794504,0.8355704450813706,4.195981588124763e-07
6433,2021,83.38,92.4125293783346,43.40426238206409,100.0,100.0,103.7,101.1,95.4,99.8,113.2,94.1,97.6,95.1,99.6,99.9,99.8,100.8,99.3,99.7,100.5,100.6,-0.5313837245525715,0.15534544712112505,0.3971115693909052,4.0440746985579046e-07
6434,2017,92.11,376.41009902321633,58.18841328380765,92.6,111.4,100.5,98.5,92.2,92.0,90.5,94.2,96.2,100.4,97.0,97.0,97.0,97.9,95.4,96.8,95.3,94.7,-2.0501350675937453,-0.606189235715714,0.5350654366122489,1.462048054180163e-06
6434,2018,61.64,376.41009902321633,58.18841328380765,93.1,96.7,93.4,96.4,93.4,93.6,102.9,102.7,98.7,102.5,98.8,99.5,99.5,99.4,96.6,96.5,95.9,96.7,-0.8605829679979905,0.153765822980836,-0.06558350211504456,9.747558906877963e-07
6434,2019,82.43,376.41009902321633,58.18841328380765,102.7,95.4,96.0,96.8,95.7,99.2,105.5,106.1,108.8,116.1,100.0,99.6,98.6,98.3,96.5,97.8,98.9,98.9,0.26177057505539986,-0.12976245213777451,0.8389456630008214,1.4134643488534225e-06
6434,2020,74.93,376.41009902321633,58.18841328380765,101.9,90.0,100.9,102.6,103.2,103.9,108.9,111.8,110.5,111.0,98.7,98.9,99.2,99.6,100.1,102.5,99.7,99.7,0.4186660407105353,0.29848473307091034,0.8199621804152848,3.012865025068323e-07
6434,2021,92.38,376.41009902321633,58.18841328380765,100.0,100.0,103.7,101.1,95.4,99.8,113.2,94.1,97.6,95.1,99.6,99.9,99.8,100.8,99.3,99.7,100.5,100.6,-0.5122898891595089,0.1945630968111714,0.38262440074776727,4.2007196258044156e-07
6435,2017,86.27,286.82231562732915,55.338006038509,92.6,111.4,100.5,98.5,92.2,92.0,90.5,94.2,96.2,100.4,97.0,97.0,97.0,97.9,95.4,96.8,95.3,94.7,-2.2285076254284895,-0.576201686197183,0.5467318653917816,1.126336756898599e-06
6435,2018,65.02,286.82231562732915,55.338006038509,93.1,96.7,93.4,96.4,93.4,93.6,102.9,102.7,98.7,102.5,98.8,99.5,99.5,99.4,96.6,96.5,95.9,96.7,-0.8304196904867195,0.15204062202344473,-0.05994181094382635,1.1747694293331625e-06
6435,2019,81.35,286.82231562732915,55.338006038509,102.7,95.4,96.0,96.8,95.7,99.2,105.5,106.1,108.8,116.1,100.0,99.6,98.6,98.3,96.5,97.8,98.9,98.9,0.288022392156134,-0.04834045027614605,0.840456996147881,1.1252658778310893e-06
6440,2017,89.9,218.2592393984248,50.50510330848203,92.6,111.4,100.5,98.5,92.2,92.0,90.5,94.2,96.2,100.4,97.0,97.0,97.0,97.9,95.4,96.8,95.3,94.7,-2.0277789688248036,-0.588031530380249,0.5414075398598891,1.2618710058854153e-06
6440,2018,65.62,218.2592393984248,50.50510330848203,93.1,96.7,93.4,96.4,93.4,93.6,102.9,102.7,98.7,102.5,98.8,99.5,99.5,99.4,96.6,96.5,95.9,96.7,-0.8331142549635322,0.1387617588043213,-0.06863387516960996,1.027709432870046e-06
6440,2019,83.38,218.2592393984248,50.50510330848203,102.7,95.4,96.0,96.8,95.7,99.2,105.5,106.1,108.8,116.1,100.0,99.6,98.6,98.3,96.5,97.8,98.9,98.9,0.2649397108725877,-0.08270132541656494,0.8339443170038483,1.3429609771530422e-06
6440,2020,72.83,218.2592393984248,50.50510330848203,101.9,90.0,100.9,102.6,103.2,103.9,108.9,111.8,110.5,111.0,98.7,98.9,99.2,99.6,100.1,102.5,99.7,99.7,0.492112435769686,0.3044266700744629,0.8250129418649306,2.3104738540155634e-07
6440,2021,93.0,218.2592393984248,50.50510330848203,100.0,100.0,103.7,101.1,95.4,99.8,113.2,94.1,97.6,95.1,99.6,99.9,99.8,100.8,99.3,99.7,100.5,100.6,-0.5450775463661984,0.1459287405014038,0.38239283369836424,3.9416948855823557e-07
6531,2017,91.06,240.53761859489617,50.47837629224309,92.6,111.4,100.5,98.5,92.2,92.0,90.5,94.2,96.2,100.4,97.0,97.0,97.0,97.9,95.4,96.8,95.3,94.7,-1.9985610137656682,-0.6132859813976422,0.5402200911492995,1.246581635433231e-06
6531,2018,64.29,240.53761859489617,50.47837629224309,93.1,96.7,93.4,96.4,93.4,93.6,102.9,102.7,98.7,102.5,98.8,99.5,99.5,99.4,96.6,96.5,95.9,96.7,-0.885803553342581,0.1302750256557991,-0.08361397717440627,8.814374471503522e-07
6531,2019,81.57,240.53761859489617,50.47837629224309,102.7,95.4,96.0,96.8,95.7,99.2,105.5,106.1,108.8,116.1,100.0,99.6,98.6,98.3,96.5,97.8,98.9,98.9,0.24728045974137397,-0.14119258157996809,0.818362821588096,1.5857824671947866e-06
6531,2020,75.22,240.53761859489617,50.47837629224309,101.9,90.0,100.9,102.6,103.2,103.9,108.9,111.8,110.5,111.0,98.7,98.9,99.2,99.6,100.1,102.5,99.7,99.7,0.45015393903881096,0.32380418399048666,0.8099531740466414,1.5037440149530616e-07
6531,2021,86.67,240.53761859489617,50.47837629224309,100.0,100.0,103.7,101.1,95.4,99.8,113.2,94.1,97.6,95.1,99.6,99.9,99.8,100.8,99.3,99.7,100.5,100.6,-0.561623862698976,0.2040107189912301,0.37470681652789745,3.582212617441472e-07
6535,2017,82.48,381.61814459518007,56.02250347734993,92.6,111.4,100.5,98.5,92.2,92.0,90.5,94.2,96.2,100.4,97.0,97.0,97.0,97.9,95.4,96.8,95.3,94.7,-2.1387427182129373,-0.5970022678375244,0.549018536461823,1.007918251406351e-06
6535,2018,63.28,381.61814459518007,56.02250347734993,93.1,96.7,93.4,96.4,93.4,93.6,102.9,102.7,98.7,102.5,98.8,99.5,99.5,99.4,96.6,96.5,95.9,96.7,-1.0263003258563417,0.13065385818481445,-0.08353281966033413,9.757601563837942e-07
6535,2019,75.02,381.61814459518007,56.02250347734993,102.7,95.4,96.0,96.8,95.7,99.2,105.5,106.1,108.8,116.1,100.0,99.6,98.6,98.3,96.5,97.8,98.9,98.9,0.2714890937273383,-0.0597415566444397,0.8213522184937829,1.3913376526903542e-06
6535,2021,82.1,381.61814459518007,56.02250347734993,100.0,100.0,103.7,101.1,95.4,99.8,113.2,94.1,97.6,95.1,99.6,99.9,99.8,100.8,99.3,99.7,100.5,100.6,-0.6002085682718431,0.12112367153167725,0.37812711855819053,2.8112277824562535e-07
6633,2017,86.51,283.1839426580986,55.48021563816635,92.6,111.4,100.5,98.5,92.2,92.0,90.5,94.2,96.2,100.4,97.0,97.0,97.0,97.9,95.4,96.8,95.3,94.7,-2.1551300847518284,-0.5815889217449596,0.5602291795122987,1.0736710405084823e-06
6633,2018,69.18,283.1839426580986,55.48021563816635,93.1,96.7,93.4,96.4,93.4,93.6,102.9,102.7,98.7,102.5,98.8,99.5,99.5,99.4,96.6,96.5,95.9,96.7,-0.9543968121924654,0.09769700806214156,-0.13183343903890898,7.302633894839941e-07
6633,2019,81.45,283.1839426580986,55.48021563816635,102.7,95.4,96.0,96.8,95.7,99.2,105.5,106.1,108.8,116.1,100.0,99.6,98.6,98.3,96.5,97.8,98.9,98.9,0.193255744501542,-0.06813333588257198,0.800164695868248,1.558079369972899e-06
6633,2020,81.2,283.1839426580986,55.48021563816635,101.9,90.0,100.9,102.6,103.2,103.9,108.9,111.8,110.5,111.0,98.7,98.9,99.2,99.6,100.1,102.5,99.7,99.7,0.48128412227803824,0.2895758246606424,0.8141720933560489,-3.959809793400491e-07
6633,2021,82.29,283.1839426580986,55.48021563816635,100.0,100.0,103.7,101.1,95.4,99.8,113.2,94.1,97.6,95.1,99.6,99.9,99.8,100.8,99.3,99.7,100.5,100.6,-0.5336050176632445,0.17458264013224079,0.35960486601910935,8.73813621045596e-08
6634,2017,89.15,302.2606762770996,50.86215178289449,92.6,111.4,100.5,98.5,92.2,92.0,90.5,94.2,96.2,100.4,97.0,97.0,97.0,97.9,95.4,96.8,95.3,94.7,-2.0975697332164587,-0.5902567206412366,0.5539390703878588,8.560212005176378e-07
6634,2018,66.84,302.2606762770996,50.86215178289449,93.1,96.7,93.4,96.4,93.4,93.6,102.9,102.7,98.7,102.5,98.8,99.5,99.5,99.4,96.6,96.5,95.9,96.7,-0.9335640845692169,0.1588384647936232,-0.1051527099299096,8.25083283948608e-07
