district_no,year,yield,state_name,latitude,longitude,pflanzliche_erzeugung,zuckerrben,dngemittel,energie_und_schmierstoffe,pflanzenschutzmittel,saat_und_pflanzgut,Field_ha,Harvested_t,Yield_dt/ha,kreisYield,kreisField_ha,temp_mean_early_growth,national_campaign_start_day_of_year,national_campaign_end_day_of_year,national_campaign_duration,producer_price_index,fertilizer_price_index,energy_price_index,precip_total_peak_growth,temp_mean_peak_growth,heat_stress_days_peak_growth,solar_rad_peak_growth,avg_elevation,avg_soil_pawc,pflanzliche_erzeugung_lag1,zuckerrben_lag1,dngemittel_lag1,pflanzenschutzmittel_lag1,saat_und_pflanzgut_lag1,energie_und_schmierstoffe_lag1,winter_temp_anomaly,winter_precip_anomaly
08425,2020,80.46,Baden-Württemberg,48.40135703198232,9.827330052111236,100.0,100.0,100.0,100.0,100.025,100.025,18700.0,1294500.0,691.9,80.46,2174.5945914516624,13.498628,269.0,8.0,105.0,100.0,100.0,100.0,282.63055,17.253607,2.0,16994614.0,606.9436369425779,51.33948169282452,101.9,90.0,102.65,99.1,100.5,110.55,0.7400687604313134,0.11513115785482264
08425,2021,76.39,Baden-Württemberg,48.40135703198232,9.827330052111236,114.3,105.1,114.25,118.325,101.675,103.975,19500.0,1641600.0,840.5,76.39,1772.2843524422556,13.649767,257.0,22.0,129.0,105.1,114.25,118.325,346.60553,15.951276,0.0,15626688.0,606.9436369425779,51.33948169282452,100.0,100.0,100.0,100.025,100.025,100.0,-0.47850513342427803,0.07159435738698416
09174,2019,81.09,Bayern,48.33404063489306,11.356450342633169,101.9,90.0,102.65,110.55,99.1,100.5,67600.0,5589600.0,826.4,81.09,6633.209091682952,15.165838,258.0,15.0,121.0,90.0,102.65,110.55,313.095,17.58321,5.0,16688213.0,497.4195387326888,42.40783205362409,102.7,95.4,96.925,99.125,98.025,109.125,0.2458172965432368,0.14189421625566756
09176,2018,81.33,Bayern,48.89797469655332,11.369716500718974,102.7,95.4,96.925,109.125,99.125,98.025,69000.0,5147400.0,746.1,81.33,7521.471642512435,16.869555,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,163.44933,18.528051,5.0,17754676.0,467.7335862393804,44.97050160649565,93.1,96.7,94.2,99.3,96.425,101.7,-0.5561349477596877,0.14241680301838655
09176,2019,81.94,Bayern,48.89797469655332,11.369716500718974,101.9,90.0,102.65,110.55,99.1,100.5,67600.0,5589600.0,826.4,81.94,6702.739585306463,15.342803,258.0,15.0,121.0,90.0,102.65,110.55,233.04533,17.641024,6.0,16813346.0,467.7335862393804,44.97050160649565,102.7,95.4,96.925,99.125,98.025,109.125,0.3550109730488771,0.09392179316172267
09176,2020,84.97,Bayern,48.89797469655332,11.369716500718974,100.0,100.0,100.0,100.0,100.025,100.025,63500.0,5308100.0,835.7,84.97,6456.377879075771,14.113106,269.0,8.0,105.0,100.0,100.0,100.0,229.66269,17.744404,3.0,16596840.0,467.7335862393804,44.97050160649565,101.9,90.0,102.65,99.1,100.5,110.55,0.7776940317208982,0.051741147674132515
09176,2021,86.33,Bayern,48.89797469655332,11.369716500718974,114.3,105.1,114.25,118.325,101.675,103.975,62900.0,5646400.0,897.1,86.33,6053.011920574058,14.602714,257.0,22.0,129.0,105.1,114.25,118.325,298.09137,16.555883,0.0,15292767.0,467.7335862393804,44.97050160649565,100.0,100.0,100.0,100.025,100.025,100.0,-0.5983768006096852,0.00828610211997649
09177,2021,93.44,Bayern,48.30033160376161,12.000337239277476,114.3,105.1,114.25,118.325,101.675,103.975,62900.0,5646400.0,897.1,93.44,6551.52825041631,14.82355,257.0,22.0,129.0,105.1,114.25,118.325,408.8809,16.774342,0.0,15808178.0,486.1818432301588,45.0013349006324,100.0,100.0,100.0,100.025,100.025,100.0,-0.6292681120314683,-0.031051650604641767
09181,2018,98.76,Bayern,48.02421134718481,10.94903266446619,102.7,95.4,96.925,109.125,99.125,98.025,69000.0,5147400.0,746.1,98.76,9133.4137392663,16.08303,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,250.52779,18.162518,3.0,17538746.0,627.7717723774085,49.032628629115536,93.1,96.7,94.2,99.3,96.425,101.7,-0.6703309883087627,0.1710957565918687
09181,2019,91.9,Bayern,48.02421134718481,10.94903266446619,101.9,90.0,102.65,110.55,99.1,100.5,67600.0,5589600.0,826.4,91.9,7517.473369412545,14.310415,258.0,15.0,121.0,90.0,102.65,110.55,371.7889,16.991953,3.0,16645625.0,627.7717723774085,49.032628629115536,102.7,95.4,96.925,99.125,98.025,109.125,0.10430072139337199,0.1416131185745637
09181,2020,88.73,Bayern,48.02421134718481,10.94903266446619,100.0,100.0,100.0,100.0,100.025,100.025,63500.0,5308100.0,835.7,88.73,6742.078489000744,13.379522,269.0,8.0,105.0,100.0,100.0,100.0,358.56555,17.102856,1.0,16750029.0,627.7717723774085,49.032628629115536,101.9,90.0,102.65,99.1,100.5,110.55,0.8014429278048851,0.06622827121781016
09181,2021,77.68,Bayern,48.02421134718481,10.94903266446619,114.3,105.1,114.25,118.325,101.675,103.975,62900.0,5646400.0,897.1,77.68,5446.518776673149,13.918725,257.0,22.0,129.0,105.1,114.25,118.325,453.76886,16.18537,0.0,15714294.0,627.7717723774085,49.032628629115536,100.0,100.0,100.0,100.025,100.025,100.0,-0.4571430313467886,0.027469944748824693
09185,2018,78.3,Bayern,48.66406200818524,11.198108689632058,102.7,95.4,96.925,109.125,99.125,98.025,69000.0,5147400.0,746.1,78.3,7241.254513816841,17.091257,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,173.67,18.845243,8.0,17796692.0,417.10512027480473,39.96029541523365,93.1,96.7,94.2,99.3,96.425,101.7,-0.48383800311756886,0.12106919662318116
09185,2019,87.85,Bayern,48.66406200818524,11.198108689632058,101.9,90.0,102.65,110.55,99.1,100.5,67600.0,5589600.0,826.4,87.85,7186.181017441698,15.457647,258.0,15.0,121.0,90.0,102.65,110.55,265.59113,17.839672,6.0,16969184.0,417.10512027480473,39.96029541523365,102.7,95.4,96.925,99.125,98.025,109.125,0.31374028507980256,0.10713671092504229
09185,2020,85.92,Bayern,48.66406200818524,11.198108689632058,100.0,100.0,100.0,100.0,100.025,100.025,63500.0,5308100.0,835.7,85.92,6528.562873604687,14.270767,269.0,8.0,105.0,100.0,100.0,100.0,239.71777,17.893301,4.0,16761299.0,417.10512027480473,39.96029541523365,101.9,90.0,102.65,99.1,100.5,110.55,0.6959556589982867,0.0698208930080293
09185,2021,81.05,Bayern,48.66406200818524,11.198108689632058,114.3,105.1,114.25,118.325,101.675,103.975,62900.0,5646400.0,897.1,81.05,5682.80570094437,14.852303,257.0,22.0,129.0,105.1,114.25,118.325,311.40222,16.824526,0.0,15579446.0,417.10512027480473,39.96029541523365,100.0,100.0,100.0,100.025,100.025,100.0,-0.553384823963313,0.03677800428408062
09186,2018,74.14,Bayern,48.595308158719575,11.523858182545265,102.7,95.4,96.925,109.125,99.125,98.025,69000.0,5147400.0,746.1,74.14,6856.533967488896,17.252548,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,189.654,19.00513,9.0,17632282.0,438.441564024743,40.93424648046478,93.1,96.7,94.2,99.3,96.425,101.7,-0.5228054732806982,0.12417900232753953
09186,2019,79.04,Bayern,48.595308158719575,11.523858182545265,101.9,90.0,102.65,110.55,99.1,100.5,67600.0,5589600.0,826.4,79.04,6465.517901179191,15.578029,258.0,15.0,121.0,90.0,102.65,110.55,262.01498,17.931324,6.0,16693453.0,438.441564024743,40.93424648046478,102.7,95.4,96.925,99.125,98.025,109.125,0.32865111666984603,0.11961998595150414
09186,2021,81.76,Bayern,48.595308158719575,11.523858182545265,114.3,105.1,114.25,118.325,101.675,103.975,62900.0,5646400.0,897.1,81.76,5732.587219114272,14.893887,257.0,22.0,129.0,105.1,114.25,118.325,337.60397,16.891363,0.0,15495791.0,438.441564024743,40.93424648046478,101.9,90.0,102.65,99.1,100.5,110.55,-0.6440099489396971,0.0267691581969427
09271,2018,87.37,Bayern,48.77951264039344,13.000555959654706,102.7,95.4,96.925,109.125,99.125,98.025,69000.0,5147400.0,746.1,87.37,8080.056281892433,17.361988,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,226.71545,18.721745,5.0,17957990.0,407.29489499139714,50.91396782333208,93.1,96.7,94.2,99.3,96.425,101.7,-0.7177764564677318,0.17327471916982562
09271,2019,93.35,Bayern,48.77951264039344,13.000555959654706,101.9,90.0,102.65,110.55,99.1,100.5,67600.0,5589600.0,826.4,93.35,7636.084211476181,16.050959,258.0,15.0,121.0,90.0,102.65,110.55,269.04364,17.953943,5.0,16665606.0,407.29489499139714,50.91396782333208,102.7,95.4,96.925,99.125,98.025,109.125,0.5181875524633028,0.20276085552712808
09271,2020,94.24,Bayern,48.77951264039344,13.000555959654706,100.0,100.0,100.0,100.0,100.025,100.025,63500.0,5308100.0,835.7,94.24,7160.751457268456,14.4119005,269.0,8.0,105.0,100.0,100.0,100.0,314.2118,17.868624,2.0,16894362.0,407.29489499139714,50.91396782333208,101.9,90.0,102.65,99.1,100.5,110.55,0.7912006560179634,-0.0029942616142570877
09271,2021,99.67,Bayern,48.77951264039344,13.000555959654706,114.3,105.1,114.25,118.325,101.675,103.975,62900.0,5646400.0,897.1,99.67,6988.343543653614,15.21174,257.0,22.0,129.0,105.1,114.25,118.325,322.30182,17.004616,0.0,15922987.0,407.29489499139714,50.91396782333208,100.0,100.0,100.0,100.025,100.025,100.0,-0.3847291060180851,-0.11340374083637395
09273,2018,82.04,Bayern,48.82474119008231,11.857146163002348,102.7,95.4,96.925,109.125,99.125,98.025,69000.0,5147400.0,746.1,82.04,7587.133081909754,17.249426,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,177.19499,18.912428,9.0,17708368.0,428.1411560808996,43.42475805830125,93.1,96.7,94.2,99.3,96.425,101.7,-0.5416192309611461,0.14867929972195126
09273,2019,94.25,Bayern,48.82474119008231,11.857146163002348,101.9,90.0,102.65,110.55,99.1,100.5,67600.0,5589600.0,826.4,94.25,7709.704734136369,15.671994,258.0,15.0,121.0,90.0,102.65,110.55,228.75499,17.97511,7.0,16717891.0,428.1411560808996,43.42475805830125,102.7,95.4,96.925,99.125,98.025,109.125,0.3644209730748571,0.1117341062617756
09273,2020,96.03,Bayern,48.82474119008231,11.857146163002348,100.0,100.0,100.0,100.0,100.025,100.025,63500.0,5308100.0,835.7,96.03,7296.763183801886,14.34386,269.0,8.0,105.0,100.0,100.0,100.0,231.73999,18.05115,4.0,16605814.0,428.1411560808996,43.42475805830125,101.9,90.0,102.65,99.1,100.5,110.55,0.7949565082306549,0.0231142856116191
09273,2021,96.25,Bayern,48.82474119008231,11.857146163002348,114.3,105.1,114.25,118.325,101.675,103.975,62900.0,5646400.0,897.1,96.25,6748.550878666201,14.89971,257.0,22.0,129.0,105.1,114.25,118.325,313.41833,16.829195,0.0,15406983.0,428.1411560808996,43.42475805830125,100.0,100.0,100.0,100.025,100.025,100.0,-0.6083043671564496,-0.0018311438504454713
09274,2018,92.23,Bayern,48.55786746208271,12.19536706125406,102.7,95.4,96.925,109.125,99.125,98.025,69000.0,5147400.0,746.1,92.23,8529.513458612098,17.245104,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,202.43893,18.970411,9.0,17684580.0,461.1059024770922,44.336303727716256,93.1,96.7,94.2,99.3,96.425,101.7,-0.5517635415250766,0.15761738348176468
09274,2019,83.89,Bayern,48.55786746208271,12.19536706125406,101.9,90.0,102.65,110.55,99.1,100.5,67600.0,5589600.0,826.4,83.89,6862.25071773687,15.59947,258.0,15.0,121.0,90.0,102.65,110.55,268.09583,17.887335,4.0,16587690.0,461.1059024770922,44.336303727716256,102.7,95.4,96.925,99.125,98.025,109.125,0.31980931397254153,0.17149722631027187
09274,2020,93.61,Bayern,48.55786746208271,12.19536706125406,100.0,100.0,100.0,100.0,100.025,100.025,63500.0,5308100.0,835.7,93.61,7112.88140826507,14.1845455,269.0,8.0,105.0,100.0,100.0,100.0,288.02997,17.9205,3.0,16637192.0,461.1059024770922,44.336303727716256,101.9,90.0,102.65,99.1,100.5,110.55,0.7383793859228831,0.029607046660485192
09274,2021,101.95,Bayern,48.55786746208271,12.19536706125406,114.3,105.1,114.25,118.325,101.675,103.975,62900.0,5646400.0,897.1,101.95,7148.2053203118885,14.898159,257.0,22.0,129.0,105.1,114.25,118.325,356.48688,16.854994,0.0,15699331.0,461.1059024770922,44.336303727716256,100.0,100.0,100.0,100.025,100.025,100.0,-0.6051583323180125,-0.01959201765155294
09277,2018,72.54,Bayern,48.4241124328975,12.86753072610249,102.7,95.4,96.925,109.125,99.125,98.025,69000.0,5147400.0,746.1,72.54,6708.564526593534,17.543655,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,249.36125,19.004545,8.0,17848318.0,439.094696242417,47.97796350824268,93.1,96.7,94.2,99.3,96.425,101.7,-0.6400094769961697,0.18874114958480437
09277,2019,66.3,Bayern,48.4241124328975,12.86753072610249,101.9,90.0,102.65,110.55,99.1,100.5,67600.0,5589600.0,826.4,66.3,5423.378502633859,15.94368,258.0,15.0,121.0,90.0,102.65,110.55,271.7762,18.119984,6.0,16594189.0,439.094696242417,47.97796350824268,102.7,95.4,96.925,99.125,98.025,109.125,0.38394724338184005,0.179642981801456
09277,2020,74.61,Bayern,48.4241124328975,12.86753072610249,100.0,100.0,100.0,100.0,100.025,100.025,63500.0,5308100.0,835.7,74.61,5669.181517686751,14.392956,269.0,8.0,105.0,100.0,100.0,100.0,378.3288,18.006252,5.0,16814578.0,439.094696242417,47.97796350824268,101.9,90.0,102.65,99.1,100.5,110.55,0.6424383654677399,-0.004730954717743985
09277,2021,83.61,Bayern,48.4241124328975,12.86753072610249,114.3,105.1,114.25,118.325,101.675,103.975,62900.0,5646400.0,897.1,83.61,5862.29962561331,15.223393,257.0,22.0,129.0,105.1,114.25,118.325,349.83627,17.122263,0.0,16041756.0,439.094696242417,47.97796350824268,100.0,100.0,100.0,100.025,100.025,100.0,-0.6115982701533085,-0.06782660704154864
09278,2018,82.77,Bayern,48.90005067623874,12.583074457426967,102.7,95.4,96.925,109.125,99.125,98.025,69000.0,5147400.0,746.1,82.77,7654.644139318262,17.355507,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,187.66,18.847319,7.0,17885608.0,427.0374629890868,45.09221306462092,93.1,96.7,94.2,99.3,96.425,101.7,-0.5453244692916996,0.1738236165055309
09278,2019,96.33,Bayern,48.90005067623874,12.583074457426967,101.9,90.0,102.65,110.55,99.1,100.5,67600.0,5589600.0,826.4,96.33,7879.849942062137,15.902135,258.0,15.0,121.0,90.0,102.65,110.55,232.09924,17.959415,5.0,16742065.0,427.0374629890868,45.09221306462092,102.7,95.4,96.925,99.125,98.025,109.125,0.549345264481758,0.14879667152295095
09278,2020,97.8,Bayern,48.90005067623874,12.583074457426967,100.0,100.0,100.0,100.0,100.025,100.025,63500.0,5308100.0,835.7,97.8,7431.255226239972,14.380265,269.0,8.0,105.0,100.0,100.0,100.0,274.0677,17.958282,3.0,16806054.0,427.0374629890868,45.09221306462092,101.9,90.0,102.65,99.1,100.5,110.55,0.7553312809979502,-0.0015813032678908545
09278,2021,96.71,Bayern,48.90005067623874,12.583074457426967,114.3,105.1,114.25,118.325,101.675,103.975,62900.0,5646400.0,897.1,96.71,6780.803693255151,15.085432,257.0,22.0,129.0,105.1,114.25,118.325,291.96536,16.914942,0.0,15673564.0,427.0374629890868,45.09221306462092,100.0,100.0,100.0,100.025,100.025,100.0,-0.43939599556438225,-0.050636260069764294
09279,2018,79.46,Bayern,48.64092085484524,12.610630696639712,102.7,95.4,96.925,109.125,99.125,98.025,69000.0,5147400.0,746.1,79.46,7348.532358465979,17.60457,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,190.47665,19.25607,11.0,17831788.0,406.1664700824181,44.82995494398418,93.1,96.7,94.2,99.3,96.425,101.7,-0.596245536300728,0.1867853945123641
09279,2019,84.48,Bayern,48.64092085484524,12.610630696639712,101.9,90.0,102.65,110.55,99.1,100.5,67600.0,5589600.0,826.4,84.48,6910.513060369661,15.927129,258.0,15.0,121.0,90.0,102.65,110.55,227.85335,18.185812,7.0,16624068.0,406.1664700824181,44.82995494398418,102.7,95.4,96.925,99.125,98.025,109.125,0.49419312917876823,0.16128156460142784
09279,2020,90.73,Bayern,48.64092085484524,12.610630696639712,100.0,100.0,100.0,100.0,100.025,100.025,63500.0,5308100.0,835.7,90.73,6894.046898535304,14.416589,269.0,8.0,105.0,100.0,100.0,100.0,286.2,18.170301,4.0,16781576.0,406.1664700824181,44.82995494398418,101.9,90.0,102.65,99.1,100.5,110.55,0.6715363031509582,-0.010730846405770156
09279,2021,92.08,Bayern,48.64092085484524,12.610630696639712,114.3,105.1,114.25,118.325,101.675,103.975,62900.0,5646400.0,897.1,92.08,6456.172102935935,15.212479,257.0,22.0,129.0,105.1,114.25,118.325,304.74777,17.071943,0.0,15824580.0,406.1664700824181,44.82995494398418,100.0,100.0,100.0,100.025,100.025,100.0,-0.5550500636721836,-0.05134707779020076
09375,2018,85.16,Bayern,49.020881846242496,12.12200182386638,102.7,95.4,96.925,109.125,99.125,98.025,69000.0,5147400.0,746.1,85.16,7875.673491655711,17.306725,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,169.66867,18.900507,8.0,17741486.0,420.27434483932,42.50684605147087,93.1,96.7,94.2,99.3,96.425,101.7,-0.47694038513986925,0.15171368791644757
09375,2019,83.81,Bayern,49.020881846242496,12.12200182386638,101.9,90.0,102.65,110.55,99.1,100.5,67600.0,5589600.0,826.4,83.81,6855.706671278187,15.759509,258.0,15.0,121.0,90.0,102.65,110.55,216.23999,17.97682,7.0,16762225.0,420.27434483932,42.50684605147087,102.7,95.4,96.925,99.125,98.025,109.125,0.4371584881308763,0.09272335210817828
09375,2020,91.52,Bayern,49.020881846242496,12.12200182386638,100.0,100.0,100.0,100.0,100.025,100.025,63500.0,5308100.0,835.7,91.52,6954.074420301454,14.360564,269.0,8.0,105.0,100.0,100.0,100.0,234.36131,18.0328,4.0,16649508.0,420.27434483932,42.50684605147087,101.9,90.0,102.65,99.1,100.5,110.55,0.7593012172009708,-0.004537273812346698
09375,2021,90.62,Bayern,49.020881846242496,12.12200182386638,114.3,105.1,114.25,118.325,101.675,103.975,62900.0,5646400.0,897.1,90.62,6353.804474023181,14.935872,257.0,22.0,129.0,105.1,114.25,118.325,286.26196,16.838726,0.0,15386646.0,420.27434483932,42.50684605147087,100.0,100.0,100.0,100.025,100.025,100.0,-0.5785975390875819,0.017804818868826233
09471,2018,43.38,Bayern,49.89290776238722,10.883376248583808,102.7,95.4,96.925,109.125,99.125,98.025,69000.0,5147400.0,746.1,43.38,4011.821466275537,17.324217,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,120.408,19.011753,9.0,17788026.0,354.51425311703053,46.39872623882177,93.1,96.7,94.2,99.3,96.425,101.7,-0.674520534552471,0.13275331708205562
09471,2020,60.98,Bayern,49.89290776238722,10.883376248583808,100.0,100.0,100.0,100.0,100.025,100.025,63500.0,5308100.0,835.7,60.98,4633.516806708727,14.361051,269.0,8.0,105.0,100.0,100.0,100.0,182.36603,18.150763,7.0,16512150.0,354.51425311703053,46.39872623882177,102.7,95.4,96.925,99.125,98.025,109.125,0.7320526809625676,0.10368694140449985
09471,2021,60.57,Bayern,49.89290776238722,10.883376248583808,114.3,105.1,114.25,118.325,101.675,103.975,62900.0,5646400.0,897.1,60.57,4246.85430359285,14.940307,257.0,22.0,129.0,105.1,114.25,118.325,265.58533,16.776953,0.0,14657827.0,354.51425311703053,46.39872623882177,100.0,100.0,100.0,100.025,100.025,100.0,-0.630397030580184,-0.01361761533510042
09473,2018,49.08,Bayern,50.26776689541074,10.942970559854414,102.7,95.4,96.925,109.125,99.125,98.025,69000.0,5147400.0,746.1,49.08,4538.962599465269,17.10725,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,119.09501,18.77701,9.0,17552418.0,353.7904271423471,45.2185170585857,93.1,96.7,94.2,99.3,96.425,101.7,-0.8059152027643108,0.12249779681762973
09571,2018,47.17,Bayern,49.24783579359206,10.468743834844496,102.7,95.4,96.925,109.125,99.125,98.025,69000.0,5147400.0,746.1,47.17,4362.324079396429,16.64861,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,139.27792,18.512724,5.0,17809460.0,449.6186755788706,44.64995754944797,93.1,96.7,94.2,99.3,96.425,101.7,-0.7290500041871724,0.1211809510303874
09571,2019,69.93,Bayern,49.24783579359206,10.468743834844496,101.9,90.0,102.65,110.55,99.1,100.5,67600.0,5589600.0,826.4,69.93,5720.31461069662,15.038225,258.0,15.0,121.0,90.0,102.65,110.55,209.34999,17.405548,4.0,17080392.0,449.6186755788706,44.64995754944797,102.7,95.4,96.925,99.125,98.025,109.125,0.25601955864220827,0.020001624322115497
09571,2020,57.23,Bayern,49.24783579359206,10.468743834844496,100.0,100.0,100.0,100.0,100.025,100.025,63500.0,5308100.0,835.7,57.23,4348.576038831428,14.013876,269.0,8.0,105.0,100.0,100.0,100.0,197.75958,17.861477,6.0,16736373.0,449.6186755788706,44.64995754944797,101.9,90.0,102.65,99.1,100.5,110.55,0.7394950908317242,0.1396979061849868
09571,2021,83.25,Bayern,49.24783579359206,10.468743834844496,114.3,105.1,114.25,118.325,101.675,103.975,62900.0,5646400.0,897.1,83.25,5837.058292456741,14.406779,257.0,22.0,129.0,105.1,114.25,118.325,263.29086,16.373173,0.0,14970773.0,449.6186755788706,44.64995754944797,100.0,100.0,100.0,100.025,100.025,100.0,-0.4302355680465553,-0.0025953405992930056
09573,2018,43.25,Bayern,49.44675017410738,10.850053134930128,102.7,95.4,96.925,109.125,99.125,98.025,69000.0,5147400.0,746.1,43.25,3999.798949202789,17.322622,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,131.55,19.02319,8.0,17916128.0,355.12600336415136,39.8564981078154,93.1,96.7,94.2,99.3,96.425,101.7,-0.6652450079567416,0.15127221689116266
09573,2019,72.17,Bayern,49.44675017410738,10.850053134930128,101.9,90.0,102.65,110.55,99.1,100.5,67600.0,5589600.0,826.4,72.17,5903.547911539753,15.757199,258.0,15.0,121.0,90.0,102.65,110.55,197.13,17.936325,5.0,16969092.0,355.12600336415136,39.8564981078154,102.7,95.4,96.925,99.125,98.025,109.125,0.3109355545065,0.002215292812552949
09573,2020,64.93,Bayern,49.44675017410738,10.850053134930128,100.0,100.0,100.0,100.0,100.025,100.025,63500.0,5308100.0,835.7,64.93,4933.654415539483,14.523472,269.0,8.0,105.0,100.0,100.0,100.0,191.10498,18.346869,7.0,16709805.0,355.12600336415136,39.8564981078154,101.9,90.0,102.65,99.1,100.5,110.55,0.7215619466240355,0.09629496872775634
09573,2021,84.83,Bayern,49.44675017410738,10.850053134930128,114.3,105.1,114.25,118.325,101.675,103.975,62900.0,5646400.0,897.1,84.83,5947.839699088352,15.031508,257.0,22.0,129.0,105.1,114.25,118.325,254.875,16.87934,0.0,14887620.0,355.12600336415136,39.8564981078154,100.0,100.0,100.0,100.025,100.025,100.0,-0.6059061708535296,0.009420789431279886
09575,2018,60.93,Bayern,49.56906539462451,10.46427522856487,102.7,95.4,96.925,109.125,99.125,98.025,69000.0,5147400.0,746.1,60.93,5634.8612710965535,17.085215,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,124.32133,19.022226,8.0,17925328.0,356.623046133806,44.30047674715925,93.1,96.7,94.2,99.3,96.425,101.7,-0.7304047512512852,0.1322037659089117
09575,2019,79.16,Bayern,49.56906539462451,10.46427522856487,101.9,90.0,102.65,110.55,99.1,100.5,67600.0,5589600.0,826.4,79.16,6475.333970867214,15.457887,258.0,15.0,121.0,90.0,102.65,110.55,196.51865,17.764715,4.0,17118202.0,356.623046133806,44.30047674715925,102.7,95.4,96.925,99.125,98.025,109.125,0.2803147526809653,-0.019937881978185246
09575,2020,70.2,Bayern,49.56906539462451,10.46427522856487,100.0,100.0,100.0,100.0,100.025,100.025,63500.0,5308100.0,835.7,70.2,5334.091174663047,14.410643,269.0,8.0,105.0,100.0,100.0,100.0,178.36732,18.387758,9.0,16764618.0,356.623046133806,44.30047674715925,101.9,90.0,102.65,99.1,100.5,110.55,0.7041560007619978,0.13568829453807973
09575,2021,91.07,Bayern,49.56906539462451,10.46427522856487,114.3,105.1,114.25,118.325,101.675,103.975,62900.0,5646400.0,897.1,91.07,6385.356140468893,14.896484,257.0,22.0,129.0,105.1,114.25,118.325,260.46,16.80527,0.0,14917411.0,356.623046133806,44.30047674715925,100.0,100.0,100.0,100.025,100.025,100.0,-0.5217297977191606,-0.0072021572544775925
09577,2019,62.62,Bayern,49.03301667167045,10.894086971591689,101.9,90.0,102.65,110.55,99.1,100.5,67600.0,5589600.0,826.4,62.62,5122.352365534423,15.028263,258.0,15.0,121.0,90.0,102.65,110.55,227.57169,17.452595,4.0,16973658.0,490.3084003469995,45.34564951930825,102.7,95.4,96.925,99.125,98.025,109.125,0.3116908216542811,0.05986652219356525
09672,2018,47.37,Bayern,50.22265224479324,9.964385885150447,102.7,95.4,96.925,109.125,99.125,98.025,69000.0,5147400.0,746.1,47.37,4380.820259508349,16.517443,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,105.96187,18.3534,6.0,17864322.0,378.590599867644,54.50920750922612,93.1,96.7,94.2,99.3,96.425,101.7,-0.6837300612858712,0.08882649653944852
09672,2019,62.39,Bayern,50.22265224479324,9.964385885150447,101.9,90.0,102.65,110.55,99.1,100.5,67600.0,5589600.0,826.4,62.39,5103.538231965709,14.797771,258.0,15.0,121.0,90.0,102.65,110.55,195.48499,17.011547,4.0,16844570.0,378.590599867644,54.50920750922612,102.7,95.4,96.925,99.125,98.025,109.125,0.4232615153436541,-0.10198727418276621
09672,2020,63.11,Bayern,50.22265224479324,9.964385885150447,100.0,100.0,100.0,100.0,100.025,100.025,63500.0,5308100.0,835.7,63.11,4795.363162863033,13.811057,269.0,8.0,105.0,100.0,100.0,100.0,148.10999,17.512865,3.0,16429397.0,378.590599867644,54.50920750922612,101.9,90.0,102.65,99.1,100.5,110.55,0.7260023781706195,0.1497040470405191
09672,2021,85.98,Bayern,50.22265224479324,9.964385885150447,114.3,105.1,114.25,118.325,101.675,103.975,62900.0,5646400.0,897.1,85.98,6028.471735560727,14.315783,257.0,22.0,129.0,105.1,114.25,118.325,263.32877,16.133993,0.0,14745235.0,378.590599867644,54.50920750922612,100.0,100.0,100.0,100.025,100.025,100.0,-0.5247700236701007,0.02069453855567338
09673,2018,60.05,Bayern,50.37108566394834,10.256056486575,102.7,95.4,96.925,109.125,99.125,98.025,69000.0,5147400.0,746.1,60.05,5553.478078604104,16.239502,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125,109.51999,18.117586,6.0,17778740.0,399.6528141776127,52.04001503592565,93.1,96.7,94.2,99.3,96.425,101.7,-0.7610141180098253,0.09301133565766362
09673,2019,60.44,Bayern,50.37108566394834,10.256056486575,101.9,90.0,102.65,110.55,99.1,100.5,67600.0,5589600.0,826.4,60.44,4944.027099535301,14.591577,258.0,15.0,121.0,90.0,102.65,110.55,181.01797,16.745329,4.0,16582606.0,399.6528141776127,52.04001503592565,102.7,95.4,96.925,99.125,98.025,109.125,0.45028350656798466,-0.10289150618113685
